city,date,demand_mean,demand_min,demand_max,demand_sum,demand_std,temperature_mean,temperature_min,temperature_max,temperature_std,humidity_mean,humidity_min,humidity_max,windSpeed_mean,windSpeed_max
san antonio,2019-06-30,7567.0,7567.0,7567.0,7567.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-01,8604.4875,6291.0,10301.82,34417.95,1783.3201599521226,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-02,8494.685000000001,6670.0,10319.37,16989.370000000003,2580.4942740587508,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-03,7531.95,6675.98,8387.92,15063.9,1210.5243829844985,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-04,6252.0,6252.0,6252.0,6252.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-05,6334.0,6334.0,6334.0,6334.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-06,7710.9766666666665,6399.0,10110.93,23132.93,2081.4360431282375,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-07-07,8371.253333333334,6598.05,10579.0,25113.760000000002,2025.737311951708,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-07-08,10520.705,9737.1,11304.31,21041.41,1108.1848185433685,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-09,7930.333333333333,7001.0,9399.0,23791.0,1286.7638996075905,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-07-10,8067.18,6658.36,9476.0,16134.36,1992.3723509424642,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-12,9399.086666666668,6590.26,11135.0,28197.260000000002,2454.9995280108164,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-07-13,9158.863333333333,7271.0,10617.98,27476.59,1714.1868504434788,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-07-14,7842.3375,6179.26,11362.0,31369.35,2429.287862733645,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-15,11558.0,11558.0,11558.0,11558.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-17,10401.54,9398.0,11184.07,41606.16,742.261972307172,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-18,10773.26,9972.52,11574.0,21546.52,1132.4173679346318,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-19,10169.0,10169.0,10169.0,10169.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-20,9214.962,7657.0,11148.24,46074.81,1488.6245169014248,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-21,11083.775,10887.55,11280.0,22167.55,277.5040562766611,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-23,7190.93,7190.93,7190.93,7190.93,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-25,7095.526000000001,5722.0,8978.85,35477.630000000005,1378.9678066873062,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-26,7459.715,5467.84,9451.59,14919.43,2816.9366395519087,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-27,8190.525000000001,6168.18,10212.87,16381.050000000001,2860.0277267974175,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-28,6944.5,6249.0,7640.0,13889.0,983.5855326304876,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-29,8642.5,6751.0,10534.0,17285.0,2674.9849532287094,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-30,11395.0,11395.0,11395.0,11395.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-07-31,7723.404,6761.0,10422.78,38617.020000000004,1544.6421341139187,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-01,6829.360000000001,6594.43,7064.29,13658.720000000001,332.2411922083107,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-02,8976.105,7112.02,11864.0,53856.63,1691.9801405187948,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-03,9948.353333333334,8637.78,10838.41,29845.06,1159.0163068021654,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-04,7663.669999999999,6306.43,9800.0,45982.02,1679.570658448164,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-05,8409.14,7639.42,9928.0,25227.42,1315.4115929244351,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-06,12304.95,12304.95,12304.95,12304.95,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-08,7200.6,7200.6,7200.6,7200.6,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-09,9069.853333333334,7838.05,11347.42,27209.56,1974.6227896064947,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-10,9153.9925,7517.0,11789.54,36615.97,1889.5742982900501,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-11,9472.435,7871.87,11073.0,18944.87,2263.5407304596924,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-12,9903.0,7778.0,12028.0,19806.0,3005.203820042827,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-14,12621.73,12621.73,12621.73,12621.73,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-15,11910.82,11910.82,11910.82,11910.82,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-16,7171.09,7048.09,7294.09,14342.18,173.9482681718907,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-19,9633.5,9227.0,10040.0,19267.0,574.8778131046631,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-20,9740.19,8813.57,10610.0,29220.57,899.5614032960729,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-22,8892.366666666667,7469.69,11390.2,26677.1,2170.1546162504956,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-23,7699.6,7055.2,8344.0,15399.2,911.3192195932229,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-24,10051.17,8388.0,10903.7,30153.510000000002,1440.4997499826238,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-25,9696.403333333334,8702.32,10341.89,29089.21,873.6058454665542,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-26,9148.0,9148.0,9148.0,9148.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-27,7440.59,7440.59,7440.59,7440.59,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-28,10004.945,8547.89,11462.0,20009.89,2060.5869421235307,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-08-29,9328.396666666666,6815.65,12322.07,27985.19,2784.5346376249904,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-30,8500.64,7525.62,9626.3,25501.92,1058.4108005873707,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-08-31,6172.29,6172.29,6172.29,6172.29,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-01,8690.68,6063.0,10378.64,26072.04,2306.1856844582144,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-09-02,11478.0,11478.0,11478.0,11478.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-03,10706.0,10706.0,10706.0,10706.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-04,11488.395,11470.0,11506.79,22976.79,26.0144584798537,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-05,10058.0,10058.0,10058.0,10058.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-07,8472.845000000001,6624.06,10685.27,33891.380000000005,1912.1671111507665,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-08,9214.696666666667,7846.0,10202.36,27644.09,1223.5186607622027,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-09-09,11350.01,11350.01,11350.01,11350.01,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-10,9626.46,9392.92,9860.0,19252.92,330.27543535661323,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-11,8885.25,8885.25,8885.25,8885.25,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-12,9334.467142857144,6566.0,11020.0,65341.270000000004,1781.221017979093,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-13,10028.0,10028.0,10028.0,10028.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-14,8259.713333333333,5907.14,10069.0,24779.14,2133.457280222253,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-09-15,5635.44,5635.44,5635.44,5635.44,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-16,9928.256666666666,9156.77,10792.0,29784.77,821.509438554015,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-09-17,8249.215714285714,6834.0,9951.0,57744.51,1385.506587881091,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-18,6813.2,6813.2,6813.2,6813.2,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-19,7403.0,7403.0,7403.0,7403.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-20,10937.025,10808.05,11066.0,21874.05,182.39819420707045,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-21,9257.806666666667,8376.61,10458.36,27773.420000000002,1076.9922358277859,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-09-22,6702.405,6050.79,7766.83,26809.62,798.0644787860189,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-23,9109.46,9109.46,9109.46,9109.46,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-24,6692.0,6692.0,6692.0,6692.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-25,8118.386666666666,6325.0,10728.83,48710.32,2053.7134565334736,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-09-26,9402.0,9402.0,9402.0,9402.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-27,6141.13,6141.13,6141.13,6141.13,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-28,8472.9775,6701.78,10212.0,33891.91,1968.5010816079493,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-29,10411.15,10194.0,10628.3,20822.3,307.0964750693171,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-09-30,10637.15,10637.15,10637.15,10637.15,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-01,7035.0,7035.0,7035.0,7035.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-02,9435.203333333333,7969.0,10300.61,28305.61,1276.6435579414224,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-04,6443.95,5914.0,6823.85,19331.85,473.1204999785997,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-05,5618.69,5618.69,5618.69,5618.69,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-06,7419.2,7419.2,7419.2,7419.2,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-07,7981.106666666667,7063.0,8614.0,23943.32,813.8858852034069,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-08,6798.48,5614.0,7982.96,13596.96,1675.107680359684,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-09,8214.703333333333,5843.78,10406.05,24644.11,2286.430126339604,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-10,10004.113333333333,8725.37,11024.0,30012.34,1170.9739747890785,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-11,6115.7,5782.54,6491.56,18347.1,356.4334546587911,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-13,6260.17,6260.17,6260.17,6260.17,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-14,8058.78,8058.78,8058.78,8058.78,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-15,7826.865,6070.0,9583.73,15653.73,2484.5823102586073,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-16,6229.9800000000005,5656.62,6979.26,18689.940000000002,678.6420464427478,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-17,5178.296666666666,4269.71,6019.0,31069.78,658.4172174135991,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-18,5165.91,4641.82,5690.0,10331.82,741.1751859041156,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-19,4912.63,4912.63,4912.63,4912.63,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-20,9118.335,9115.0,9121.67,18236.67,4.716402230514967,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-22,6564.29,6564.0,6564.58,13128.58,0.4101219330881461,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-23,4658.58,4658.58,4658.58,4658.58,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-24,6533.38,6237.0,6829.76,13066.76,419.1446156161381,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-25,5552.666666666667,4832.0,6145.0,16658.0,665.8410721285774,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-26,5193.995,5193.99,5194.0,10387.99,0.0070710678120198215,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-28,6166.796666666666,5805.46,6469.93,18500.39,336.03692688949127,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-10-29,5493.96,4557.0,6376.84,21975.84,754.4325592125516,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-30,6769.3,6769.3,6769.3,6769.3,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-10-31,6180.545,6115.09,6246.0,12361.09,92.56734872513083,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-01,6516.5,5687.0,7346.0,13033.0,1173.0901499884824,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-02,5355.0,5355.0,5355.0,5355.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-03,5340.9675,5103.71,5608.0,21363.87,220.12763379079246,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-04,5339.383333333333,4352.0,5864.0,16018.15,855.6580747198808,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-05,6064.72,5046.0,6745.32,18194.16,898.7023792112714,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-06,7127.65,7127.65,7127.65,7127.65,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-07,5970.731666666667,4565.93,6575.19,35824.39,729.8403554042941,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-08,5317.0,5317.0,5317.0,5317.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-09,5283.88,4991.32,5455.99,15851.64,254.67764742905905,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-10,5184.0,5184.0,5184.0,5184.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-11,5834.0,5834.0,5834.0,5834.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-12,9236.0,9236.0,9236.0,9236.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-13,7886.605,7881.0,7892.21,15773.21,7.926667017100902,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-14,7904.596666666667,7335.45,8302.0,47427.58,335.3175161942284,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-15,6714.23,6714.23,6714.23,6714.23,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-16,6598.38,6416.0,6780.76,13196.76,257.92426950560525,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-17,5814.516666666666,5348.21,6293.81,17443.55,472.9337481437897,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-18,5887.530000000001,5885.0,5890.06,11775.060000000001,3.577960312803892,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-19,6057.838000000001,5776.0,6340.89,30289.190000000002,225.50715669352942,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-20,5731.45,4478.0,6845.0,22925.8,1026.669962743627,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-21,6561.2525,6227.0,6764.86,26245.01,239.2184964107078,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-22,5141.0,5141.0,5141.0,5141.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-23,5525.956666666666,5386.87,5736.0,16577.87,185.06505784002886,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-24,5334.23,4969.72,5698.74,10668.46,515.4949856206168,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-25,5568.83,4647.0,5979.35,22275.32,626.9811299127483,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-26,6039.0,5871.0,6207.0,12078.0,237.58787847867995,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-27,6037.53,5952.89,6203.0,18112.59,143.31388523098516,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-11-28,5449.74,5333.69,5565.79,10899.48,164.11948391339794,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-29,4722.51,4722.51,4722.51,4722.51,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-11-30,5242.219999999999,4526.73,7025.0,26211.1,1088.2885012486352,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-01,5281.68,5281.68,5281.68,5281.68,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-02,6244.26,6146.0,6342.52,12488.52,138.96062463878064,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-03,6164.389999999999,5622.17,6617.0,18493.17,503.4323651693441,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-04,5608.219999999999,5579.44,5637.0,11216.439999999999,40.701066325097635,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-05,5841.647999999999,5529.17,6032.73,29208.239999999998,199.41175860515332,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-06,5766.23,5389.92,6160.0,23064.92,316.365271376827,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-07,5716.0,5716.0,5716.0,5716.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-09,6258.321666666667,5853.0,6503.71,37549.93,249.79661218012274,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-10,5188.26,4408.13,5968.39,10376.52,1103.2704264141228,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-11,7133.6525,6469.0,7905.46,28534.61,638.8748367442561,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-12,6452.485000000001,6336.97,6568.0,12904.970000000001,163.36287965752757,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-13,6633.86,6633.86,6633.86,6633.86,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-14,5209.7975,4998.0,5598.19,20839.19,265.5888502146377,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-15,5368.366666666667,4863.0,6075.67,16105.1,631.0514600516611,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-16,5507.71,4391.74,6084.39,16523.13,966.6391693387974,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-17,6813.346666666667,6497.06,7028.35,20440.04,279.7516778025348,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-18,7523.34,7523.34,7523.34,7523.34,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-19,6897.8225,6324.66,7395.61,27591.29,535.9851319688511,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-20,7129.62,7129.62,7129.62,7129.62,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-21,5949.990000000001,5213.97,6546.0,17849.97,676.9623920868867,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-22,6214.55,6214.55,6214.55,6214.55,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-23,6336.306666666666,6212.0,6460.0,19008.92,124.00113762919017,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-25,5573.490000000001,5363.85,5777.62,16720.47,206.9400234367435,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-26,5889.662,5579.95,6116.01,29448.31,236.35612636443366,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2019-12-28,5240.86,4341.58,5733.0,15722.58,779.9581006695169,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-29,5144.313333333333,4628.0,5412.0,15432.939999999999,447.24200890941944,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-30,6521.41,5593.63,7207.6,19564.23,833.6660520256297,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2019-12-31,6902.99,6692.98,7113.0,13805.98,296.998990233974,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-02,6096.0,6096.0,6096.0,6096.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-03,5780.492,5615.0,6331.71,28902.46,309.84523406049027,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-04,6033.986666666667,5659.71,6557.25,18101.96,466.949979155512,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2020-01-06,6189.995,5739.0,6722.76,24759.98,498.0413801081192,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-07,5986.0,5742.0,6230.0,11972.0,345.0681092190352,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-08,5589.889999999999,4983.33,5963.0,16769.67,529.9174502693793,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2020-01-09,5689.855,5565.54,5814.17,11379.71,175.80795900641107,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-10,6006.0650000000005,5922.13,6090.0,12012.130000000001,118.70201535778598,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-11,6214.02,6214.02,6214.02,6214.02,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-12,6621.0,6621.0,6621.0,6621.0,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-13,6197.66,6099.51,6381.0,18592.98,158.90927317183204,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.599999999999999,5.6
san antonio,2020-01-14,5101.344999999999,4504.69,5698.0,10202.689999999999,843.797593057719,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-16,5472.055,4986.11,5958.0,10944.11,687.2300095673936,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-17,6014.16,6014.16,6014.16,6014.16,,65.71,65.71,65.71,,71.0,71.0,71.0,5.6,5.6
san antonio,2020-01-19,6190.59,5815.0,6566.18,12381.18,531.164471891711,65.71,65.71,65.71,0.0,71.0,71.0,71.0,5.6,5.6
